uri	year	title	author	word_count	word_types	ncommon_tok	nold_tok	nnew_tok	nlapsed_tok	ncommon_typ	nold_typ	nnew_typ	nlapsed_typ
VAC5990	1851	The Regicide's Daughter	Carpenter, W. H. (1813-1899)	48735	6080	99.127936801067	0.29137170411409	0.52939365958757	0.051297835231353	96.710526315789	0.13157894736842	2.8618421052632	0.29605263157895
VAC6037	1851	Dream-land by Daylight	Chesebro', Caroline, (1825-1873)	171482	10461	99.243069243419	0.12304498431322	0.54582988301979	0.088055889247851	95.927731574419	0.11471178663608	3.5560653857184	0.40149125322627
VAC6056	1851	The Trial	Clare, Marie J.	16406	3004	98.524929903694	0.53638912592954	0.78629769596489	0.1523832744118	98.169107856192	0.13315579227696	1.5312916111851	0.16644474034621
VAC6089	1851	Mississippi Scenes, or, Sketches of Southern and Western Life and Adventure	Cobb, Joseph B. (1819-1858)	73947	10870	98.317714038433	0.21366654495788	1.2657714308897	0.2028479857195	95.298988040478	0.22999080036799	3.8086476540938	0.6623735050598
VAC6092	1851	The Bravo's Secret, or, The Spy of the "Ten"	Cobb, Sylvanus, (1823-1887)	54604	5059	99.296754816497	0.032964617976705	0.639147315215	0.031133250311333	96.817552876062	0.11860051393556	2.9057125914212	0.15813401858075
VAC6111	1851	The Phantom, or, The Wrecking Smuggler of the Ken	Cobb, Sylvanus, (1823-1887)	60107	5483	99.402731794966	0.10814048280566	0.45585372751926	0.033273994709435	96.990698522707	0.10942914462885	2.7174904249498	0.18238190771475
VAC6243	1851	A Thrilling and Exciting Account of the Sufferings and Horrible Tortures Inflicted on Mortimer Bowers and Miss Sophia Delaplain by the Spanish Authorities	Delaplain, Sophia	11816	3226	98.882870683819	0.084631008801625	0.75321597833446	0.27928232904536	96.900185988841	0.27898326100434	1.9218846869188	0.89894606323621
VAC6354	1851	The Separation ; The Divorce ; and The Coquette's Punishment	Dupuy, Eliza A. (1814-1881)	88300	8124	98.956964892412	0.41902604756512	0.57644394110985	0.047565118912797	96.553421959626	0.086164451009355	3.1019202363368	0.25849335302806
VAC6387	1851	Nouvellettes of the Musicians	Ellet, E. F. (1818-1877)	116450	9436	98.367539716617	0.052382996994418	1.203950193216	0.37612709317304	95.750317931327	0.14836795252226	3.3594743535396	0.74183976261128
VAC6388	1851	Watching Spirits	Ellet, E. F. (1818-1877)	29989	4321	99.58651505552	0.0066691120077362	0.40348127646804	0.0033345560038681	98.07914834529	0.046285582041194	1.8514232816478	0.023142791020597
VAC6410	1851	The Camel Hunt	Fabens, Joseph Warren, (1821-1875)	57493	7623	98.825944027969	0.088706451220149	0.90967596055172	0.17567356025951	95.697232060868	0.091827364554637	3.6730945821855	0.53784599239145
VAC6416	1851	The Spanish Heroine	Falkner, William C., (1826-1889)	61123	4977	99.615529342473	0.024540680267657	0.32557302488425	0.03435695237472	97.548724131003	0.080369700622865	2.1097046413502	0.26120152702431
VAC6427	1851	The Female Volunteer, or, The Life, and Wonderful Adventures of Miss Eliza Allen, a Young Lady of Eastport, Maine.	Anonymous	22815	3484	99.50909489371	0.017532325224633	0.41200964277887	0.061363138286215	98.191733639495	0.086107921928817	1.5786452353617	0.1435132032147
VAC6464	1851	Malmiztic the Toltec and the Cavaliers of the Cross	Fosdick, W. W. (1825-1862)	130828	11395	99.448894732015	0.022930871067356	0.48919191610359	0.038982480814505	96.94602896007	0.14918824045634	2.5800789820097	0.3247038174638
VAC6503	1851	The Island of Life	Gardiner, Frederic, (1822-1889)	11439	1790	99.746481335781	0.0611941603287	0.1835824809861	0.0087420229041	98.77094972067	0.11173184357542	1.0614525139665	0.055865921787709
VAC6532	1851	The Victim of the Mysterious Mark, or, The Magic Mirror	Glossnap, Francis.	3789	1137	99.023489047242	0.079176563737134	0.87094220110847	0.026392187912378	97.801231310466	0.17590149516271	1.9349164467898	0.087950747581354
VAC6534	1851	Vala	Godwin, Parke, (1816-1904)	12569	3658	98.862280213223	0.12729731880022	0.81947648977643	0.19094597820033	96.828868234008	0.32804811372335	2.2416621104429	0.60142154182613
VAC6641	1851	Harry Grantham, or, The Robbers of Saint Louis	Anonymous	14049	2443	99.145846679479	0.12100505374048	0.61214321304007	0.12100505374048	97.462136717151	0.45026606631191	1.9647973802702	0.12279983626688
VAC6662	1851	The House of Seven Gables	Hawthorne, Nathaniel, (1804-1864)	105493	9835	99.112737338022	0.069198904192695	0.77540689903596	0.042656858748922	95.444839857651	0.071174377224199	4.1281138790036	0.355871886121
VAC6696	1851	Rena, or, The Snow Bird	Hentz, Caroline Lee, (1800-1856)	100366	9881	99.001653946556	0.3387601378953	0.563935994261	0.095649921288086	96.214958000202	0.15180649731809	3.2081773099889	0.42505819249064
VAC6708	1851	Herbert Tracy, or, The Trials of Mercantile Life, and the Morality of Trade	Counting-House Man.	38541	5523	98.658571391505	0.44108871072364	0.72649905295659	0.17384084481461	96.306355241716	0.2172732210755	3.0056128915445	0.47075864566359
VAC6719	1851	The Lady Killer	Hicks, Rebecca.	43607	7389	98.018666727819	0.60540738872199	1.2085215676382	0.16740431582085	95.344430910813	0.21653809717147	3.6540803897686	0.78495060224658
VAC6767	1851	Mount Hope; or Philip, King of the Wampanoags	Hollister, G. H. (1817-1881)	83774	9412	99.281399957027	0.14801728459904	0.51328574498054	0.057297013393177	97.131321716957	0.22311942201445	2.2736931576711	0.37186570335742
VAC6797	1851	The Widow Rugby's Husband	Hooper, Johnson Jones, (1815-1862)	39259	7185	97.297434983061	0.42792735423724	1.8441631218319	0.43047454086961	94.321503131524	0.27835768963118	4.1753653444676	1.2247738343772
VAC6846	1851	The Belle of Paris, or, The Wrecker of the Cliff	Hunter, Fred.	51441	8138	98.886102525223	0.11275052973309	0.63179176143543	0.36935518360841	96.964856230032	0.20889653477513	2.2241336937823	0.60211354141067
VAC6850	1851	Alban	Huntington, J. V. (1815-1862)	166428	14992	98.588578844906	0.55038815583916	0.75287812146995	0.10815487778499	95.430896478122	0.21344717182497	3.6886339381003	0.66702241195304
VAC6914	1851	The City Merchant, or, The Mysterious Failure	Jones, J. B. (1810-1866)	67876	8699	97.741469738936	1.0136130591078	1.110849195592	0.13406800636455	96.217956086907	0.28738935509829	2.9773537188183	0.51730083917692
VAC6950	1851	New York Aristocracy, or, Gems of Japonica-dom	Joseph, pseud.	40397	8267	98.012228630839	0.50251256281407	1.3194049063049	0.16585390004208	94.943752268054	0.29031087456151	4.1006411031813	0.66529575420346
VAC6954	1851	Margaret, Vol. 1	Judd, Sylvester, (1813-1853)	96995	13297	98.67828238569	0.16392597556575	0.95262642404248	0.20516521470179	95.247048206362	0.2256148003309	3.6775212453937	0.84981574791306
VAC6955	1851	Margaret, Vol. 2	Judd, Sylvester, (1813-1853)	94170	12261	98.634384623553	0.38334926197303	0.79006052883084	0.19220558564299	95.775222249409	0.23652230650029	3.3439360574178	0.64431938667319
VAC7022	1851	The Volcano Diggings	Kip, Leonard, (1826-1906)	35877	5584	98.985422415475	0.072469827466065	0.80831730635226	0.13379045070658	95.73782234957	0.16117478510029	3.5637535816619	0.53724928366762
VAC7060	1851	Florence, the Parish Orphan; and, A Sketch of the Village in the Last Century	Lee, Eliza Buckminster, (1794-1864)	36850	5779	99.27815468114	0.17096336499322	0.3989145183175	0.15196743554953	97.750475860876	0.22495241391244	1.6611870565842	0.36338466862779
VAC7073	1851	The Dennings and Their Beaux, and Alina Derlay...	Leslie, Eliza, (1787-1858)	63547	7907	97.960564621461	0.71285819944293	0.84819110264843	0.47838607644735	96.104717339067	0.30352851903377	2.8961679524472	0.69558618945238
VAC7074	1851	The Maid of Canal Street, and the Bloxhams	Leslie, Eliza, (1787-1858)	64488	7666	97.504962163503	1.1738618037464	0.93970971343506	0.38146631931522	95.903991651448	0.26089225150013	3.1437516305766	0.69136446647535
VAC7141	1851	The Glenns	McConnel, John Ludlum, (1826-1862)	118265	11566	98.948124973576	0.15811947744472	0.82611085274595	0.067644696233036	95.927719176898	0.25073491267508	3.242261801833	0.57928410859416
VAC7156	1851	Evenings at Donaldson Manor, or, The Christmas Guest	McIntosh, Maria J. (1803-1878)	84110	7878	98.670788253478	0.6075377481869	0.66698371180597	0.054690286529545	96.674282812897	0.13962934755014	2.9195227215029	0.26656511805027
VAC7179	1851	Sunbeams and Shadows, and Buds and Blossoms, or, Leaves From Aunt Minnie's Portfolio	McLeod, Georgie A. Hulse, (1835-1890)	77688	7144	98.666460714653	0.32952322108949	0.40675522603233	0.59726083822469	97.172452407615	0.26595744680851	1.9456886898096	0.61590145576708
VAC7184	1851	Time, or, The Incidents of a Life	McMechan, I. V. V.	33177	6993	98.854628206287	0.15372095126142	0.51541730717063	0.47623353528047	96.639496639497	0.51480051480051	1.7446017446017	1.1011011011011
VAC7185	1851	Willitoft, or, The Days of James I.	McSherry, James, (1819-1869)	87183	8926	99.249853755893	0.20990330683734	0.3899842859273	0.15025865134258	97.154380461573	0.34730002240645	2.0838001344387	0.4145193815819
VAC7209	1851	Second Love	Martell, Martha.	57437	7468	97.956021379947	1.2152445287881	0.70512039277817	0.12361369848704	96.732726298875	0.2410283877879	2.6379217996786	0.38832351365828
VAC7226	1851	Romance Dust from the Historic Placer	Mayo, William Starbuck, (1812-1895)	64354	8850	99.210616278708	0.13829754172235	0.5360972122945	0.11498896727476	96.745762711864	0.36158192090395	2.4067796610169	0.48587570621469
VAC7237	1851	Moby Dick, or, The Whale	Melville, Herman, (1819-1891)	219576	17748	98.343170474004	0.057383320581484	1.4200094728021	0.17943673261194	93.655623168808	0.15776425512734	5.4879423033581	0.69867027270678
VAC7242	1851	The Governess, or, The Effects of Good Example	Miles, George Henry, (1824-1871)	47172	7168	98.863732722802	0.49605698295599	0.50029678622912	0.13991350801323	97.0703125	0.1953125	2.1623883928571	0.57198660714286
VAC7243	1851	Loretto, or, The Choice	Miles, George Henry, (1824-1871)	59850	7701	98.614870509607	0.72848788638262	0.59816207184628	0.058479532163743	96.922477600312	0.23373587845734	2.5321386832879	0.31164783794312
VAC7259	1851	Dream Life, a Fable of the Seasons	Mitchell, Donald Grant, (1822-1908)	58553	7065	99.029938688026	0.030741379604802	0.87612931873687	0.063190613632094	95.640481245577	0.12738853503185	3.9631988676575	0.2689313517339
VAC7297	1851	The Mother Rewarded and the Son Reclaimed	Anonymous	8870	2074	99.425028184893	0.067643742953777	0.47350620067644	0.033821871476888	98.505303760849	0.048216007714561	1.3018322082932	0.14464802314368
VAC7310	1851	Bell Brandon ; and the Withered Fig Tree	Myers, P. Hamilton (1812-1878)	57176	6563	98.773961102561	0.30257450678606	0.61389394151392	0.3095704491395	96.114581746153	0.19808014627457	3.3673624866677	0.31997562090507
VAC7414	1851	Gulliver Joi	Perce, Elbert, (1831-1869)	47299	5961	99.234656123808	0.12473836656166	0.57717922154802	0.0634262880822	97.013923838282	0.15098137896326	2.4324777721859	0.4026170105687
VAC7430	1851	The Sunny Side, or, The Country Minister's Wife	Trusta, H., (1815-1852)	34436	4051	98.725171332327	0.5894993611337	0.63886630270647	0.046463003833198	96.766230560355	0.22216736608245	2.7400641816835	0.27153789187855
VAC7442	1851	Jamie Parker, the Fugitive	Pierson, Emily Catherine.	42946	6216	98.570297583011	0.20723699529642	0.99892888744004	0.22353653425232	96.814671814672	0.30566280566281	2.3970398970399	0.48262548262548
VAC7455	1851	The Bel Isabel; or, The Conspirators of Cuba.	Barrington, F. Clinton	67667	8123	98.881286299082	0.031034329880148	0.93841902256639	0.14926034847119	96.528376215684	0.22159300750954	2.6098731995568	0.64015757724978
VAC7456	1851	Conrado de Beltran, or, The Buccaneer of the Gulf	Barrington, F. Clinton	69063	7888	98.944442031189	0.047782459493506	0.80071818484572	0.20705732447186	96.488336713996	0.22819472616633	2.76369168357	0.51977687626775
VAC7457	1851	Kate Wynward; or, The Wanderer of the Sea.	Barrington, F. Clinton	61608	7611	99.193286586158	0.095766783534606	0.56973120373977	0.14121542656798	96.045197740113	0.39416633819472	2.7854421232427	0.77519379844961
VAC7458	1851	The Young Fisherman, or, The Cruiser of the English Channel	Barrington, F. Clinton	67999	7741	99.272048118355	0.082354152266945	0.56471418697334	0.080883542405035	96.628342591396	0.25836455238341	2.5448908409766	0.56840201524351
VAC7511	1851	Rambles in Chili and Life Among the Araucanian Indians in 1836	Will, the Rover (b. 1817)	37773	9329	98.612765732137	0.16149101209859	0.78892330500622	0.43681995075848	95.776610569193	0.50380533819273	2.3475184907278	1.3720656018866
VAC7609	1851	Black Ralph, the Forest Fiend!, or, The Wanderers of the West	Robinson, J. H. (John Hovey) (b. 1825)	57319	7894	98.963694411975	0.076763376890734	0.66295643678361	0.29658577435056	95.857613377249	0.41803901697492	2.4195591588548	1.3047884469217
VAC7612	1851	The Life and Adventures of Wm. Harvard Stinchfield, or, The Wanderings of a Traveling Merchant	Robinson, J. H. (John Hovey) (b. 1825)	21371	4359	99.143699405737	0.060830096860231	0.67848954190258	0.11698095550044	96.880018352833	0.22941041523285	2.4088093599449	0.48176187198899
VAC7643	1851	Life's Discipline	Talvj, (1797-1870)	38361	7188	99.178853523109	0.1225202679805	0.52136284247022	0.17726336643987	97.189760712298	0.3338898163606	1.8920422927101	0.58430717863105
VAC7653	1851	To Love and To Be Loved	Roe, A. S. (1798-1886)	74879	7413	98.61643451435	0.64103420184564	0.56491139037647	0.17761989342806	96.411709159585	0.20234722784298	2.8328611898017	0.55308242277081
VAC7681	1851	The Dew-drop of the Sunny South	Rush, Caroline E.	36684	5574	98.827826845491	0.52611492748882	0.40071965979719	0.24533856722277	97.542160028705	0.43057050592034	1.5428776462146	0.48439181916039
VAC7691	1851	Ruth Churchill, or, The True Protestant	Anonymous	30911	4863	99.006826048979	0.41409207078386	0.48849923975284	0.09058264048397	97.141682089245	0.24676125848242	2.2208513263418	0.3907053259305
VAC7734	1851	The Extraordinary and All-absorbing Journal of Wm. N. Seldon	Seldon, William N.	11286	2799	99.13166755272	0.062023746234273	0.67340067340067	0.13290802764487	97.427652733119	0.17863522686674	1.9649874955341	0.42872454448017
VAC7761	1851	Drayton	Shreve, Thomas Hopkins.	120330	13817	99.053436383279	0.25513172110031	0.55430898362836	0.13712291199202	96.229282767605	0.39082289932692	2.6199609177101	0.75993341535789
VAC7775	1851	Katharine Walton, or, The Rebel of Dorchester	Simms, William Gilmore, (1806-1870)	166513	14392	99.091962789692	0.17536168347216	0.62157309038934	0.1111024364464	95.7823790995	0.31962201222902	3.1267370761534	0.77126181211784
VAC7872	1851	The Mother-in-law, or, The Isle of Rays	Southworth, Emma Dorothy Eliza Nevitte, (1819-1899)	149040	12415	98.522544283414	0.40391841116479	0.9910091250671	0.082528180354267	95.730970600081	0.2577527184857	3.4071687474829	0.60410793395087
VAC7877	1851	Shannondale	Southworth, Emma Dorothy Eliza Nevitte, (1819-1899)	169795	16745	98.671927913072	0.23086663329309	0.8857740216143	0.21143143202097	94.89399820842	0.4240071663183	3.5532994923858	1.1286951328755
VAC8038	1851	The Rangers, or, The Tory's Daughter, Vol. 1	Thompson, Daniel P. (1795-1868)	67946	9085	99.028640390899	0.13687339946428	0.66523415653607	0.16925205310099	96.257567418822	0.30820033021464	2.6967528893781	0.73747936158503
VAC8039	1851	The Rangers, or, The Tory's Daughter, Vol. 2	Thompson, Daniel P. (1795-1868)	77496	10333	99.036079281511	0.085165685970889	0.68519665531124	0.19355837720657	96.138585115649	0.28065421465209	2.8162198780606	0.76454079163844
VAC8061	1851	Bertie, or, Life in the Old Field	Throop, George Higby, (1818-1896)	59582	9189	97.784565808466	0.35245543956228	1.5054882347018	0.35749051727032	94.721950157797	0.3700076178039	4.0265534878659	0.88148873653281
VAC8092	1851	Mutterings and Musings of an Invalid	Townsend, Frederic.	64197	9757	98.971914575447	0.059192797171207	0.83960309671792	0.12928953066343	95.572409552116	0.26647535103003	3.5051757712412	0.65593932561238
VAC8221	1851	The Wide, Wide World, Vol. 1	Warner, Susan, (1819-1885)	134790	7975	98.775873581126	0.49336004154611	0.55567920468878	0.17508717263892	95.761755485893	0.32601880877743	3.2351097178683	0.67711598746082
VAC8222	1851	The Wide, Wide World, Vol. 2	Warner, Susan, (1819-1885)	124339	8124	98.486396062378	0.73589139368983	0.59273437939826	0.18497816453406	95.937961595273	0.19694731659281	3.0649926144756	0.8000984736583
VAC8264	1851	The Portfolio of a Southern Medical Student	Wharton, George M., (d. 1853)	41100	9316	97.922141119221	0.47931873479319	1.367396593674	0.23114355231144	95.062258480034	0.3327608415629	3.8643194504079	0.74066122799485
VAC8305	1851	The Fatalist	Wightman, Wm. F. (William F)	32234	10456	97.434386051995	0.42191474840231	0.96481975553763	1.1788794440653	95.265876052028	0.67903596021423	1.9414690130069	2.1136189747513
VAC8333	1851	The Dancing Star, or, The Smuggler of the Chesapeake	Willis, F. R.	70201	8520	98.971524622156	0.081195424566602	0.74215467016139	0.20512528311563	95.410798122066	0.34037558685446	3.1807511737089	1.0680751173709
VAC5805	1852	Walde-Warren	Bennett, Emerson, (1822-1905)	43455	4846	99.201472787942	0.27154527672305	0.50627085490738	0.020711080428029	97.977713578209	0.1650846058605	1.6921172100702	0.1650846058605
VAC7956	1852	The Two Altars, or, Two Pictures In One	Stowe, Harriet Beecher, (1811-1896)	5020	1351	98.964143426295	0.1195219123506	0.79681274900398	0.1195219123506	97.40932642487	0.1480384900074	1.9985196150999	0.44411547002221
VAC5575	1852	Alice Granger	Lady.	41081	5109	99.216182663518	0.2044740877778	0.50631678878314	0.073026459920645	97.005284791544	0.21530632217655	2.6423957721668	0.13701311411235
VAC5576	1852	Day-dreams	Allen, Martha	44179	6983	99.133072274157	0.070169084859322	0.69942732972679	0.097331311256479	96.691966203637	0.071602463124731	2.8068165544895	0.42961477874839
VAC5584	1852	Annals of the Empire City	New-Yorker	62282	6604	98.969204585595	0.26813525577213	0.67435214026525	0.088308018368068	97.350090854028	0.10599636583889	2.1956390066626	0.34827377347062
VAC5587	1852	The Arch Fiend, or, The Life, Confession, and Execution of Green H. Long ...	Anonymous	13064	2453	99.311083894672	0.045927740355175	0.61236987140233	0.030618493570116	97.798613942112	0.12229922543824	1.9160211985324	0.16306563391765
VAC5589	1852	Archibald Cameron, or, Heart Trials	Anonymous	60184	6700	99.127675129603	0.41871593779077	0.43367007842616	0.019938854180513	98	0.11940298507463	1.7611940298507	0.11940298507463
VAC5610	1852	Confessions of a Housekeeper	Arthur, T. S. (1809-1885)	59754	6581	98.483783512401	0.56230545235465	0.85182581919202	0.10208521605248	95.547789089804	0.15195259079167	3.8292052879502	0.47105303145419
VAC5630	1852	Married Life	Arthur, T. S. (1809-1885)	48702	4509	98.800870600797	0.73508274814176	0.38191450043119	0.082132150630364	97.383011754269	0.15524506542471	2.2399645154136	0.22177866489244
VAC5657	1852	True Riches, or, Wealth Without Wings	Arthur, T. S. (1809-1885)	53757	4833	98.316498316498	0.43901259370873	1.2184459698272	0.026043119965772	96.668735774881	0.082764328574384	3.0622801572522	0.18621973929236
VAC5717	1852	The Wonderful Adventures and Horrible Disclosures of a Louisville Policeman	Baldwin, Isaac.	9116	1941	99.341816586222	0.14260640631856	0.50460728389645	0.010969723562966	98.248325605358	0.051519835136528	1.6486347243689	0.051519835136528
VAC5724	1852	The Heart's Secret, or, The Fortunes of a Soldier	Ballou, Maturin Murray, (1820-1895)	56404	5518	99.556769023474	0.030139706403801	0.39004325934331	0.023048010779377	97.408481333817	0.072490032620515	2.3740485683219	0.14498006524103
VAC5743	1852	Bubbles of Fiction	Barrell, George.	79217	6886	99.31959049194	0.059330699218602	0.54533749069013	0.075741318151407	97.008422887017	0.1161777519605	2.6430438571014	0.232355503921
VAC5804	1852	Viola, or, Adventures in the Far South-West	Bennett, Emerson, (1822-1905)	75318	7250	99.284367614647	0.11285482885897	0.55896332881914	0.043814227674659	96.413793103448	0.20689655172414	3.048275862069	0.33103448275862
VAC5834	1852	The Awful Doom of the Traitor, or The Terrible Fate of the Deluded and Guilty	Bland, William.	9727	2401	99.239231006477	0.030841986223913	0.61683972447826	0.11308728282101	98.125780924615	0.083298625572678	1.5826738858809	0.2082465639317
VAC5850	1852	The Iron Tomb, or, The Mock Count of New York	Bowline, Charley.	55614	5932	99.047002553314	0.17621462221743	0.61135685259107	0.16542597187758	97.066756574511	0.13486176668914	2.4949426837492	0.30343897505057
VAC5877	1852	Therese, or, The Iroquois Maiden	Bradbury, Osgood.	66037	5433	99.088389842058	0.15294456138226	0.46034798673471	0.2983176098248	97.294312534511	0.27609055770293	2.079882201362	0.34971470642371
VAC5894	1852	The Upper Ten Thousand	Bristed, Charles Astor, (1820-1874)	83049	8945	98.484027501836	0.21673951522595	1.1896591169069	0.1095738660309	94.522079373952	0.11179429849078	4.8183342649525	0.54779206260481
VAC5936	1852	Edith Moreton, or, Temperance Versus Intemperance	Buckley, Maria L.	13483	2852	99.013572647037	0.30408662760513	0.65267373729882	0.029666988059037	97.370266479663	0.10518934081346	2.4193548387097	0.10518934081346
VAC5938	1852	Love Affairs in Our Village Twenty Years Ago	Bullard, A. T. J.	77970	7233	98.953443632166	0.35782993459023	0.49506220341157	0.19366422983199	96.847781003733	0.13825521913452	2.7374533388635	0.27651043826904
